cluster1,cluster2,distance(km),normalized_distance,1/std_distance
11,69,186.55660087466669,1.3160451711309853,0.7598523378499373
11,70,612.7399960733823,4.3225139673988195,0.23134685221197213
11,71,507.872705457223,3.5827379917542768,0.2791161403098732
11,72,260.09672731490633,1.834826751800222,0.5450105842520881
11,73,272.4347934019834,1.921864424114489,0.5203280665652346
11,74,458.6577193069978,3.2355557180281616,0.3090659185462669
11,75,258.0359847995265,1.820289446641387,0.5493631805892729
11,76,360.97899595288106,2.5464907822943275,0.3926972785265784
11,77,244.6883745864252,1.7261300446972454,0.5793306263754855
11,78,60.03023651202142,0.42347739245406046,2.361401146363396
11,79,574.8624554278412,4.055310586616965,0.24659023732981777
11,80,546.4218160404565,3.8546788965338514,0.25942498113116647
11,81,517.9186029772208,3.6536057866159117,0.2737022159487634
11,82,438.280388658674,3.091805845471882,0.32343557454118743
11,83,484.6576370167641,3.4189695773679807,0.2924857847871897
11,84,593.3069953906268,4.1854257775989465,0.2389243181308235
11,85,559.724964756317,3.948524649223715,0.2532591509075678
12,13,95.07974376437745,0.6707306901327241,1.4909113519199786
12,14,125.23073370014477,0.8834278797456693,1.1319543144686477
12,15,207.80200273495987,1.465918766575406,0.6821660400297226
12,16,65.46280357091872,0.461800901840417,2.1654353553981727
12,17,269.9647505515903,1.904439750045034,0.5250888089141981
12,18,617.1074842332154,4.353323982567254,0.22970952862788707
12,19,212.81813072923174,1.5013045475860254,0.6660873715515736
12,20,306.49424846497595,2.162133496111131,0.46250613192877577
12,21,231.6705975475234,1.6342974184026862,0.611883729815452
12,22,435.00024587632043,3.0686664012008285,0.3258744579106679
12,23,121.40407645256631,0.856433102993533,1.1676335215262588
12,24,107.281679454296,0.7568080439646396,1.321339021135884
12,25,188.54273165396944,1.3300561351444862,0.7518479660945802
12,26,223.43853813892753,1.5762251658940525,0.6344271247774355
12,27,457.1777011937066,3.2251150759814515,0.31006645544134104
12,28,41.763514009454056,0.2946165972359699,3.3942419041621785
12,29,165.05475664773792,1.164362528262341,0.8588390434484089
12,30,147.3816457493942,1.039689307654868,0.961825799916716
12,31,173.29468069543714,1.2224902610931188,0.8180024265435262
12,32,128.72380021486035,0.9080693735206292,1.1012374485475172
12,33,466.0353322822013,3.2876003623075283,0.3041732235660516
12,34,132.58746553033725,0.9353252200436676,1.069146836384154
12,35,340.94057069336174,2.4051316844322446,0.4157776501273193
12,36,159.69436279254128,1.1265481576347847,0.887667334257174
12,37,250.5550843920268,1.7675161713413294,0.5657656864554296
12,38,94.81746224188632,0.6688804509584843,1.4950354709380906
12,39,287.26907371246523,2.026511393872095,0.49345885891580427
12,40,151.7148369278256,1.070257378145138,0.934354689273994
12,41,177.1324900070773,1.2495637089830638,0.8002793237439915
12,42,313.5316995517647,2.211778501843525,0.45212483942967
12,43,53.30185998493937,0.3760127227693555,2.6594844787031198
12,44,260.5920596716766,1.8383210251369795,0.5439746302882472
12,45,474.3632990177373,3.346349183610318,0.2988331298173484
12,46,263.0778663696662,1.855856903717079,0.5388346472172014
12,47,324.8243770962368,2.2914415836206548,0.43640649936182213
12,48,229.900184079694,1.6218082109218557,0.6165957190656889
12,49,177.07544042464815,1.24916125832134,0.8005371551018398
12,50,114.54745294008194,0.8080637275784517,1.237526157740961
12,51,144.34785569469543,1.0182877344433476,0.9820407004574746
12,52,63.6036538429539,0.44868571315008826,2.2287315390082267
12,53,449.4852826729511,3.170849666979065,0.3153728826736592
12,54,152.16458076220866,1.0734300517396973,0.9315930724869403
12,55,276.077708748877,1.9475630117208271,0.5134622058345729
12,56,128.66654742525995,0.9076654893539252,1.1017274664830523
12,57,150.8341806412749,1.064044875087582,0.9398099867899741
12,58,211.2896346624489,1.4905219225899058,0.6709059322404443
12,59,273.0358933721465,1.9261048246652666,0.5191825425045533
12,60,268.9917252134563,1.8975756386084213,0.5269882157284363
12,61,144.9175976853392,1.022306923215344,0.9781798179110587
12,62,164.82912186777506,1.1627708099247582,0.8600147092312276
12,63,374.7269474747628,2.643474352580702,0.37829003297260905
12,64,316.39108409570446,2.2319497485526494,0.44803876101980755
12,65,172.44879622995376,1.2165230524233916,0.8220148381141945
12,66,597.7157866162596,4.21652716117806,0.23716199653759823
12,67,288.15301486152987,2.032747069668804,0.4919451194500702
12,68,122.86239028210066,0.8667206343076439,1.1537743079104408
12,69,128.76266205618495,0.90834352055363,1.10090508422464
12,70,505.02714750734225,3.5626642833914737,0.2806888105235813
12,71,348.7976057620791,2.4605583646628686,0.40641181869994547
12,72,150.7369737433636,1.0633591385979748,0.9404160491990382
12,73,164.55199984911573,1.1608158799316046,0.8614630599806405
12,74,258.4950842847597,1.823528118753642,0.5483874856196279
12,75,45.688873972457856,0.32230766257507665,3.1026255845439765
12,76,130.17427683524318,0.9183016180144901,1.088966827873128
12,77,309.1398666070529,2.180796748787331,0.4585480057029922
12,78,246.53492706754,1.7391563673500883,0.5749914261727234
12,79,438.2645228171095,3.091693921454833,0.32344728340036916
12,80,400.9493463867019,2.8284576836541087,0.3535495707710541
12,81,440.4086771245769,3.1068196468876095,0.3218725621880862
12,82,209.27789546406876,1.4763303065056175,0.677355193206687
12,83,450.2230354728622,3.176054071461454,0.3148561005259751
12,84,477.88803172062654,3.3712140633916623,0.296629042593022
12,85,423.26754932722014,2.9858992486830673,0.3349074823743804
13,14,46.24270428258992,0.32621460396368473,3.065466683126557
13,15,161.99713576465695,1.1427928428185579,0.8750492324869861
13,16,47.66493352288177,0.33624758009613925,2.973999098265873
13,17,261.50401126946,1.8447542978860596,0.5420776095472009
13,18,536.725708963886,3.7862786639124257,0.264111569370513
13,19,186.00410450633032,1.312147639903425,0.7621093614691108
13,20,225.90657252053524,1.5936356714182296,0.6274959941816981
13,21,166.24503968218264,1.1727592627247818,0.8526899183696115
13,22,360.93238314739386,2.546161956847859,0.392747993626453
13,23,92.47601452958642,0.6523629386282818,1.532889041953689
13,24,22.96290484803453,0.1619895511534262,6.173237674156302
13,25,204.86603416874692,1.4452072654221837,0.6919422728669118
13,26,129.04810913505392,0.9103571788642857,1.0984699447831543
13,27,370.3665869006727,2.6127146182640564,0.38274367702065426
13,28,63.8299492753938,0.45028209199551766,2.2208300480445367
13,29,186.06990800571504,1.3126118442103365,0.7618398419995952
13,30,146.57409353710185,1.0339925100908005,0.9671249938862561
13,31,160.1349647385147,1.1296563406777358,0.8852249697461543
13,32,116.53747219972188,0.8221021224936028,1.2163938915116734
13,33,370.9618435831292,2.616913797917081,0.3821295148491115
13,34,37.630882029269976,0.26546335186119696,3.766998318181678
13,35,275.47626442217575,1.9433201819407588,0.5145832422742186
13,36,136.13712448665567,0.9603659396254054,1.041269748060884
13,37,238.15614868287585,1.680049100271814,0.5952206991082646
13,38,27.264355813058966,0.19233371343359262,5.19929648394831
13,39,241.20577416036784,1.7015623829141566,0.5876951735894421
13,40,78.39535519386733,0.5530323138300578,1.8082126034814154
13,41,116.46755637273016,0.821608908176518,1.217124096450468
13,42,261.5257502673189,1.844907653505873,0.5420325500301886
13,43,108.32449363668628,0.7641644739311335,1.308618804084996
13,44,209.86585824880177,1.4804780320753625,0.6754575065177973
13,45,392.259724097168,2.767157598856915,0.36138165763059177
13,46,184.3121541641174,1.300211942816198,0.7691053797229758
13,47,261.16773300124254,1.8423820559553588,0.5427755859690321
13,48,217.30245572943915,1.5329387767402634,0.6523417733136495
13,49,141.68300913589184,0.9994888367947214,1.00051142462673
13,50,29.723382238909192,0.20968067322086828,4.769156759367347
13,51,105.1628409956964,0.7418609066949163,1.3479615800960936
13,52,104.63545792195528,0.7381405347312382,1.3547555688214665
13,53,370.91851926473106,2.6166081707789735,0.38217414864308724
13,54,69.41109005008063,0.48965370003024716,2.042259662161702
13,55,263.15208311412107,1.8563804584329076,0.5386826797585262
13,56,40.604732404104055,0.28644208650321473,3.49110709326151
13,57,58.85422363194739,0.41518132539048314,2.4085861739072385
13,58,198.79989098209782,1.4024142556291823,0.7130560716892868
13,59,178.3806751645015,1.258368908270593,0.7946795199941203
13,60,173.91234077711823,1.2268474833199692,0.8150972419928696
13,61,73.49125405190114,0.5184368152180385,1.9288753627178865
13,62,73.22307337688592,0.5165449610531916,1.9359398995221722
13,63,284.7429995592828,2.0086914524943684,0.4978365386870205
13,64,246.01222435854308,1.735469012558635,0.5762131117084488
13,65,77.62310355494391,0.5475845406848666,1.8262020303737851
13,66,516.7259218648524,3.645192135148891,0.2743339618116328
13,67,231.03498027357494,1.629813518931183,0.6135671280084797
13,68,84.80331383269241,0.5982366270727634,1.6715793629907088
13,69,66.73157203509037,0.4707513040386118,2.1242638977755828
13,70,420.22116800233863,2.9644088515958726,0.3373353845781616
13,71,279.2998955329062,1.9702936111084766,0.507538569054896
13,72,55.67671317664845,0.3927658907647001,2.5460459360486687
13,73,69.57871808644191,0.49083621550686457,2.037339479865692
13,74,215.62920120386678,1.521134967450599,0.6574038605371002
13,75,58.926833100795605,0.41569354173880885,2.405618321172587
13,76,137.08173241676812,0.9670295832553175,1.0340945275259252
13,77,231.41160778079245,1.6324704005953259,0.6125685339442125
13,78,226.4349235615748,1.5973628718119015,0.6260318288640903
13,79,361.08374072938636,2.5472296940062407,0.3925833631545087
13,80,326.46435064081743,2.3030106155070036,0.4342142382091677
13,81,348.82409524120425,2.4607452320850074,0.4063809560458612
13,82,205.11392802638272,1.4469560082314172,0.6911060144960994
13,83,355.26034503029524,2.5061491224615082,0.39901855441778844
13,84,394.6848274381467,2.7842652515822817,0.35916118244542466
13,85,345.75529607411613,2.439096690537392,0.40998784668092675
14,15,118.22028767284151,0.8339733785462978,1.1990790422388589
14,16,61.3943196616003,0.43310018271507345,2.308934606610122
14,17,303.8716237512395,2.1436324483110565,0.4664978834351423
14,18,494.94277714541005,3.491525085654732,0.28640779472231104
14,19,146.8498150546003,1.0359375603864185,0.9653091443339372
14,20,183.56325681345484,1.2949289201979077,0.7722431589891182
14,21,120.03078276745198,0.8467453379165225,1.1809926257882584
14,22,316.6987764645497,2.2341203340710076,0.4476034637658943
14,23,136.5612089846503,0.96335760195802,1.0380361331737087
14,24,23.41426879485541,0.16517365367164968,6.054234302934957
14,25,250.79151395374726,1.7691840404038872,0.5652323201896564
14,26,119.89608465193707,0.8457951233239928,1.1823194204170613
14,27,332.1872099964568,2.3433819633164057,0.42673367622270936
14,28,104.01790448340599,0.7337840648078601,1.3627987414278995
14,29,232.25599120014382,1.6384270202829188,0.6103414968262199
14,30,121.52358131814488,0.8572761383004263,1.1664852844061748
14,31,203.74134421757378,1.4372732509069035,0.6957619223547166
14,32,161.6528871332812,1.140364374745778,0.8769126975076984
14,33,350.079339022591,2.469600225740236,0.40492383729850884
14,34,38.65952710952327,0.27271982729185973,3.666766769142232
14,35,229.52788166130142,1.6191818401709483,0.6175958593349978
14,36,178.79081102349087,1.2612621713028307,0.7928565707849956
14,37,280.1322702574427,1.9761655166409628,0.5060304876181502
14,38,30.64585890770935,0.21618819404706008,4.625599489407451
14,39,196.072359099597,1.3831731505369933,0.7229752830379675
14,40,32.16592320613916,0.2269113379635872,4.407007639964079
14,41,70.8744379859777,0.49997674395199865,2.0000930285189567
14,42,215.59047229853903,1.520861758201498,0.6575219572767446
14,43,118.77069849757643,0.8378561975118796,1.1935222332539008
14,44,164.35207495090867,1.1594055294232835,0.8625109805172521
14,45,351.11286006648555,2.476891098176283,0.4037319205258127
14,46,140.91778859751608,0.9940906638560097,1.005944463979843
14,47,215.05362163088265,1.5170745980287939,0.6591633669823138
14,48,259.6309570319935,1.8315410212025918,0.5459883171731523
14,49,181.2966918879507,1.278939661113644,0.7818977160574129
14,50,64.5918311716899,0.4556567128124258,2.1946346270808847
14,51,68.31024741370084,0.481887914048994,2.075171364223775
14,52,109.93569503573679,0.775530535549958,1.2894398791027128
14,53,328.15740507862495,2.3149541013278854,0.4319740073578081
14,54,26.951517774233334,0.19012682829303865,5.259646989212486
14,55,304.6082588806922,2.148828968297251,0.4653697501073843
14,56,66.50430268125024,0.469148054760564,2.13152327895799
14,57,70.2077683602249,0.4952737887223356,2.0190852469292055
14,58,241.53881253608435,1.703911769342233,0.5868848481433011
14,59,154.6307683101782,1.0908275289578269,0.916735206486214
14,60,155.23335456443715,1.095078414353408,0.9131766153846185
14,61,105.16292818627203,0.7418615217722467,1.3479604625012516
14,62,81.49045017003435,0.5748663565735408,1.7395347432757151
14,63,249.6291241410382,1.7609840759276083,0.5678643059127292
14,64,200.62382325236226,1.4152810062319343,0.7065734618048858
14,65,71.96673193489708,0.5076822240593292,1.969736092006911
14,66,475.19512380590584,3.352217209670847,0.2983100251126596
14,67,184.8624597339137,1.3040940192711796,0.7668158777070928
14,68,53.793240463414364,0.37947911796981,2.6351911149945186
14,69,104.70791328944566,0.7386516639867089,1.35381811042396
14,70,380.6602531190496,2.685330273011273,0.37239367166505777
14,71,233.87420224017785,1.6498425307238405,0.6061184515356547
14,72,52.434429541230216,0.36989352011781074,2.7034807197528115
14,73,57.35891121100083,0.4046327911564091,2.471376571192062
14,74,171.337324543052,1.2086822848518461,0.8273472793742275
14,75,80.57045821752868,0.568376363933785,1.7593975813471696
14,76,117.25001419387047,0.8271286798291821,1.20900172414106
14,77,244.2202682776428,1.7228278348351407,0.5804410514969949
14,78,266.9804835149989,1.8833875320883506,0.5309581713600775
14,79,317.79621740055615,2.2418621230919333,0.44605776140274817
14,80,282.2596454607788,1.9911728755358389,0.5022165640594581
14,81,315.75649844932286,2.2274731265962355,0.44893919843966124
14,82,173.2852153639826,1.222423488844399,0.818047108163257
14,83,331.6132621756989,2.339333104930006,0.4274722560427838
14,84,354.13118917780645,2.4981836036851424,0.4002908347188218
14,85,302.5485358232828,2.1342988548042854,0.46853794525963877
15,16,148.84928110208546,1.0500425967362232,0.9523423174528659
15,17,422.09065269510046,2.977596947277705,0.335841290042381
15,18,426.1001478613921,3.005881536123833,0.33268110801516404
15,19,43.95044518248184,0.31004408785471577,3.225347746248889
15,20,137.66278058041843,0.9711285303114994,1.0297298130858537
15,21,50.55633028381286,0.35664465383786964,2.803911370152205
15,22,238.99951286438767,1.6859985298464295,0.5931203273890671
15,23,254.19946609287695,1.793225103197266,0.5576544730591996
15,24,139.5745492782239,0.984614914343317,1.015625485083114
15,25,365.86321213999884,2.580946004450388,0.387454831784809
15,26,196.7045274955255,1.3876327202381065,0.7206517873320313
15,27,288.8969969331491,2.0379954179350785,0.49067823764452423
15,28,205.62321990848073,1.4505487576650413,0.6893942686971151
15,29,345.91299316423374,2.4402091491316074,0.4098009387252187
15,30,89.54901263431901,0.6317146919723201,1.5829931022782309
15,31,321.67937168103725,2.2692554525995665,0.44067317271594114
15,32,278.52460562929053,1.964824404824184,0.5089513330273815
15,33,366.74265739464914,2.58714996440265,0.3865257189414187
15,34,153.04096189747668,1.079612396163493,0.9262583530474425
15,35,138.88686333081245,0.979763701541935,1.0206542643151786
15,36,296.9455797365044,2.0947733527985024,0.4773786140940044
15,37,398.3477065195713,2.810104671388092,0.35585863052782135
15,38,137.46041390494892,0.9697009545259156,1.031245762245225
15,39,80.80516974978488,0.5700321133266572,1.7542871298321916
15,40,89.87382606378027,0.6340060563269277,1.5772719992509756
15,41,49.846879647096586,0.35163990417889873,2.8438183156006223
15,42,105.73930908815221,0.7459275440898443,1.3406127819293312
15,43,170.64592979186543,1.2038049086594287,0.830699387256704
15,44,52.829358547760954,0.372679507906758,2.683270689114985
15,45,291.45118262626914,2.0560136694032254,0.48637808925183756
15,46,102.10343798626799,0.7202786494162965,1.388351578670818
15,47,121.8638671722574,0.8596766513512072,1.1632280560699628
15,48,377.8478382379122,2.6654903691634084,0.375165489835876
15,49,299.2520577428747,2.1110441747815996,0.47369922995735325
15,50,182.76968557585877,1.2893307500431652,0.7755961765175625
15,51,63.79349297046988,0.45002491458218863,2.222099194059996
15,52,156.68660439227642,1.1053302221661998,0.9047070096755555
15,53,260.280022096156,1.8361197867859913,0.5446267760941867
15,54,107.55371286606524,0.758727076881549,1.3179969853061118
15,55,422.7668908357708,2.9823674026536673,0.33530409402618017
15,56,183.29312581607465,1.29302330767598,0.7733812639443859
15,57,180.6650364525752,1.2744837100422424,0.7846314488922383
15,58,359.7167503976429,2.5375863953149103,0.39407525270717003
15,59,191.8712590753541,1.353536904087276,0.7388051238058597
15,60,204.56256148537014,1.4430664472594616,0.6929687831763447
15,61,221.58064098954716,1.5631188133960099,0.6397466343760614
15,62,187.555586910895,1.323092419756022,0.7558051010407872
15,63,228.7608141648656,1.6137706380484669,0.6196667459567242
15,64,122.72883349306522,0.8657784710903802,1.1550298758764217
15,65,168.82320158176776,1.1909466519805625,0.8396681734962559
15,66,408.2523744747885,2.8799761761914877,0.3472250945222787
15,67,81.98882426187434,0.578382087530836,1.7289608747551086
15,68,86.25560676217174,0.6084816845402983,1.6434348402047465
15,69,222.74861555146475,1.5713581749356647,0.6363921453114548
15,70,327.60360951586307,2.3110474050611787,0.4327042352355069
15,71,150.94887719270983,1.0648539906158108,0.9390958843302964
15,72,159.05777940004432,1.1220574427751127,0.8912199695648061
15,73,154.0533177808885,1.0867539610589922,0.9201714793158384
15,74,53.75578364160709,0.3792148825086456,2.6370273059554865
15,75,165.8419049388752,1.1699153883737405,0.8547626691106832
15,76,103.83934487394939,0.7325244336252451,1.3651421769660639
15,77,336.6861668450047,2.375119411404002,0.42103146275448566
15,78,384.98741353920815,2.7158558001111404,0.3682080616942465
15,79,247.0578492098374,1.742845270112153,0.5737744004868829
15,80,207.15444401725384,1.461350627364758,0.6842984710680229
15,81,295.49365376923737,2.08453088402976,0.4797242428314741
15,82,91.72490786586205,0.647064330628542,1.545441392247082
15,83,341.67792300658704,2.410333263720743,0.41488038814032574
15,84,297.50476480864353,2.0987180688284197,0.47648134108753165
15,85,233.43247287358804,1.6467263944031652,0.607265422719138
16,17,290.81440629300397,2.051521593461902,0.4874430779509953
16,18,551.7125093166467,3.8920015712900398,0.2569372035655527
16,19,162.24786407046952,1.1445615809633538,0.873696982872971
16,20,241.0335986723627,1.7003477878876931,0.5881149769026249
16,21,167.54877927928587,1.1819563653367267,0.8460549215918903
16,22,370.16811017733846,2.6113144837627775,0.3829488965109436
16,23,123.32896529085129,0.8700120417644573,1.1494093782563242
16,24,48.11895709894375,0.3394504447069574,2.9459381055260816
16,25,222.61385046022562,1.5704074878694834,0.6367774018682659
16,26,171.96133928813393,1.2130843354259306,0.8243449946527306
16,27,392.1147522339885,2.766134909123114,0.36151526691697317
16,28,57.20612235183072,0.40355495719411194,2.4779772424378743
16,29,201.0937118165409,1.4185957888392375,0.7049224365865682
16,30,109.36423495934496,0.7714992267112273,1.2961775791569272
16,31,188.7784282831848,1.3317188338068568,0.7509092569798655
16,32,142.31060773497396,1.0039161693139578,0.996099107242556
16,33,409.36981241719695,2.8878590321250237,0.3462772901571143
16,34,78.99397135547419,0.5572551925979494,1.7945099718819197
16,35,277.54409742498996,1.9579075062450177,0.5107493570612305
16,36,167.84585972292106,1.184052090073619,0.8445574382946486
16,37,268.59453299866675,1.8947736852396646,0.5277675153449858
16,38,32.93306947562976,0.23232309578282687,4.304350355828545
16,39,229.58199235376617,1.6195635587228028,0.6174502967877382
16,40,86.28157868150208,0.6086649008878274,1.642940144143933
16,41,113.16199916414064,0.7982901803380746,1.2526773153798554
16,42,253.93481683093603,1.7913581610382225,0.5582356570281999
16,43,61.864505918948126,0.43641706536952574,2.29138610597932
16,44,200.85877568593318,1.4169384550394102,0.7057469549530904
16,45,408.9006842475447,2.8845496136460325,0.34667457105583055
16,46,197.61672979687432,1.3940677615508028,0.7173252460035157
16,47,261.78806250873026,1.8467581093837109,0.5414894321670064
16,48,247.40693535859592,1.7453078639749722,0.5729648164894421
16,49,178.1003046816972,1.2563910623069963,0.7959305267293061
16,50,76.64219721808715,0.5406648335187857,1.8495747050751257
16,51,85.37801274393973,0.6022907839530626,1.6603275803701016
16,52,57.048837516456196,0.4024454068103877,2.484809077399038
16,53,384.1509897422099,2.7099553307956743,0.3690097724623337
16,54,87.95087603027767,0.6204407946634316,1.6117573322084124
16,55,294.1945644606185,2.0753665864200266,0.48184258460332235
16,56,88.26326089749865,0.6226444829495232,1.6060529361199982
16,57,105.5614495962665,0.7446728518176944,1.3428715677751242
16,58,228.4251782587515,1.6114029275979727,0.6205772515820382
16,59,214.3126267794763,1.511847322813368,0.6614424518337731
16,60,212.91769936041982,1.5020069446904796,0.6657758830842632
16,61,118.86975837241776,0.8385550056447816,1.192527613893474
16,62,119.81281027247294,0.845207672413873,1.1831411765868707
16,63,310.7301732973763,2.1920154107408876,0.4562011722636595
16,64,251.877441472762,1.7768446091583412,0.5627954154492337
16,65,120.45110852658378,0.8497104845959423,1.1768714381293341
16,66,532.2868371549023,3.754965079820019,0.26631406118107803
16,67,226.66238393374618,1.598967468609958,0.6254035930257776
16,68,62.673728492985816,0.4421256463360495,2.261800482028412
16,69,108.73084741258552,0.7670310566306239,1.3037281754832073
16,70,439.67076878362366,3.101614145156254,0.3224127674171481
16,71,284.5613824530128,2.007410252501547,0.4981542755168475
16,72,97.95849621452969,0.6910385658291172,1.447097238053837
16,73,109.25559837572047,0.7707328606292079,1.2974664129198072
16,74,201.66938741110786,1.4226568356358438,0.7029101993897628
16,75,19.79018807697668,0.13960793310110042,7.162916732502773
16,76,96.60406661379676,0.6814838755778783,1.4673861493084182
16,77,279.0450518250796,1.9684958412654059,0.5080020892282765
16,78,259.5409569968825,1.830906124816969,0.5461776474749449
16,79,373.04374470131626,2.631600364355987,0.3799969074121644
16,80,336.00535982794355,2.370316725339426,0.42188454787906093
16,81,377.08139187805614,2.6600835487877674,0.3759280419803777
16,82,171.37463782089569,1.2089455076962536,0.8271671416403071
16,83,391.790886043874,2.7638502269752063,0.36181410636509526
16,84,412.4455259083716,2.9095563500910724,0.3436950103986468
16,85,358.002120238617,2.525490705693198,0.39596265301856237
17,18,733.0009858445204,5.170883277954966,0.19339055752105283
17,19,447.4002331815059,3.156140890651021,0.3168426361960441
17,20,447.53772282061135,3.1571107977718467,0.31674529785453115
17,21,416.28452140615207,2.936638165814343,0.3405254387963372
17,22,583.2432271036215,4.114431915171144,0.24304691889849975
17,23,169.39338467719384,1.1949689524828113,0.8368418258250807
17,24,283.038775992991,1.9966691751563892,0.5008340953236157
17,25,92.37367971743129,0.651641027772574,1.534587230362366
17,26,283.70298158764604,2.0013547481212997,0.4996615422321876
17,27,555.4919725637604,3.9186634226129673,0.2551890509987202
17,28,240.76433590076581,1.698448300179062,0.5887727050005427
17,29,114.17291444129745,0.8054215826186005,1.2415858000089628
17,30,400.11329819245344,2.8225598639912564,0.35428832272345306
17,31,102.15748860733078,0.720659944200361,1.3876170141655269
17,32,148.514785924962,1.0476829334460689,0.954487248074922
17,33,470.25788139394706,3.317387919232999,0.3014419851842971
17,34,271.0322646718297,1.9119704232909462,0.5230206429023976
17,35,516.8503352074624,3.646069796823678,0.27426792566372793
17,36,125.38518936109051,0.8845174719969671,1.1305599173098402
17,37,24.20723770122966,0.1707675747400977,5.8559126433807185
17,38,288.03024518525154,2.031881003076307,0.49215480556488334
17,39,498.8276938787807,3.5189308482127304,0.2841772240303902
17,40,333.52256918631144,2.352802123231917,0.4250251179756477
17,41,373.9636015498446,2.6380894039180385,0.37906221014148334
17,42,515.4115757433698,3.6359202098551084,0.2750335382194347
17,43,321.5129503024284,2.2680814493712473,0.4409012737515303
17,44,466.50541853360454,3.290916539479892,0.3038667155497184
17,45,592.3703815801861,4.178818527699098,0.2393020882269828
17,46,415.55419587001734,2.9314861562329213,0.34112390327131564
17,47,505.4920005185655,3.5659435431862905,0.2804306876677207
17,48,44.25298960037877,0.31217835766001406,3.2032970110281505
17,49,124.43947223093978,0.877846003624605,1.1391519650041397
17,50,239.38437903851272,1.6887135303750316,0.5921667482452864
17,51,366.55547193128047,2.5858294829829775,0.38672310242453173
17,52,328.5311742411794,2.317590819081056,0.4314825515215444
17,53,582.5237676341908,4.109356559187333,0.24334709962421955
17,54,318.11692641692804,2.244124533268553,0.4456080690600117
17,55,13.244066433218252,0.09342896254464142,10.70331910752181
17,56,240.3206359344216,1.6953182624564591,0.5898597461877356
17,57,249.1843354785661,1.7578463581053725,0.5688779314466434
17,58,62.76740749876563,0.4427864956579971,2.2584247934525714
17,59,345.67329845207,2.4385182463867583,0.41008510044234303
17,60,327.45092929006233,2.309970337442289,0.4329059918177341
17,61,204.04536482273645,1.4394179343299116,0.6947252609198088
17,62,248.44880509783914,1.7526576314602822,0.5705620892808474
17,63,465.76336259486544,3.2856817789283594,0.3043508371422855
17,64,483.33493943812556,3.409638737542038,0.29328620331222727
17,65,271.4582135817467,1.9149752379338834,0.5221999638381362
17,66,712.1370620000245,5.023700781609847,0.19905644135110084
17,67,482.89505442271934,3.406535612015179,0.2935533673779613
17,68,345.4687208183101,2.4370750736136224,0.41032794222347435
17,69,199.7512617804027,1.4091256072468359,0.709659944335133
17,70,608.8361223906302,4.2949744749080505,0.2328302544851349
17,71,515.16577859156,3.634186258050667,0.2751647628914836
17,72,270.5048862742043,1.908250084314466,0.5240403279527418
17,73,281.3737687563941,1.9849235455547134,0.5037977418523375
17,74,475.05716617585415,3.3512440011539737,0.2983966549901046
17,75,283.71028469850387,2.001406267197728,0.4996486802253055
17,76,386.4115557600599,2.725902271176589,0.36685100950752986
17,77,224.48448995436408,1.5836037299839167,0.6314711067333468
17,78,42.99894151945192,0.3033317989559421,3.2967199727887633
17,79,576.7484644649586,4.0686152516589456,0.24578386948538766
17,80,550.4383247554626,3.88301296176878,0.2575319757739059
17,81,510.5717312180296,3.601778003217897,0.277640653895543
17,82,462.1186507347412,3.259970517996334,0.3067512403807342
17,83,470.9429271287741,3.322220506914679,0.3010034998937179
17,84,591.0686626350246,4.169635679577308,0.23982910662865728
17,85,561.8442402386039,3.9634748694340076,0.2523038578374541
18,19,448.16986096827736,3.16157015408957,0.31629853245751166
18,20,311.37960296957635,2.196596748415786,0.45524969511186475
18,21,388.50111004196594,2.7406428261053635,0.36487790035050527
18,22,187.34756957914226,1.3216249819720938,0.7566442929278065
18,23,604.8619024071962,4.266938731365937,0.23436005599262
18,24,516.7014221424207,3.6450193042694203,0.27434696952872034
18,25,719.0750368068614,5.072644041720489,0.1971358510030264
18,26,452.8145207244423,3.1943354489919673,0.3130541597675876
18,27,177.54266813095688,1.252457270168808,0.7984304325729361
18,28,598.7585471680894,4.223883212813046,0.23674896999200273
18,29,707.0425686039737,4.987762179588814,0.20049071387009051
18,30,514.6463571952594,3.630522050956528,0.27544248071335403
18,31,657.5707312515146,4.638767974348004,0.21557448131269247
18,32,631.268840988321,4.453223879364478,0.2245564173483033
18,33,319.2405875254535,2.2520512899146827,0.4440396204466037
18,34,504.2844522833479,3.557425013065057,0.28110220070061454
18,35,288.68363838420487,2.0364903010604083,0.4910408851342411
18,36,632.0567545642913,4.458782138102376,0.22427648829363805
18,37,710.2263805718864,5.010222067614837,0.19959195151524678
18,38,525.3030349501021,3.705698534842948,0.26985465509335643
18,39,368.385913801945,2.5987421549207688,0.38480154643525544
18,40,465.82625006145645,3.2861254123690617,0.3043097491763321
18,41,441.97788410756334,3.1178894630333898,0.32072977950510845
18,42,337.6781207462632,2.38211705252533,0.4197946523827954
18,43,591.6834039560289,4.173972311694367,0.2395799313757459
18,44,379.19234412081215,2.6749750535243573,0.3738352620083208
18,45,144.82609557946694,1.0216614306194407,0.9787978385302192
18,46,354.3406570025221,2.4996612738288513,0.40005420353144566
18,47,305.81507128738616,2.15734230758862,0.4635333004328622
18,48,695.6801962354542,4.907607442538109,0.20376527905068575
18,49,620.0238770928243,4.373897388825807,0.22862904890150035
18,50,537.7748993874383,3.7936800744443455,0.2635962918266028
18,51,480.7987345075284,3.39174732959259,0.2948332829144198
18,52,578.2505556460851,4.079211605989221,0.24514540960115183
